Clave Estado,Estado,Clave Municipio,Municipio,Latitud,Longitud,Error
20,Oaxaca,222,San Juan Yaeé,17.58681135,-97.41602364,
20,Oaxaca,223,San Juan Yatzona,17.44541065,-96.2769516,
20,Oaxaca,224,San Juan Yucuita,17.4113405,-96.18261302,
20,Oaxaca,225,San Lorenzo,17.52170215,-97.26442878,
20,Oaxaca,226,San Lorenzo Albarradas,16.4177455,-97.88533752,
20,Oaxaca,227,San Lorenzo Cacaotepec,16.88873835,-96.26710568,
20,Oaxaca,228,San Lorenzo Cuaunecuiltitla,17.1259245,-96.80753134,
20,Oaxaca,229,San Lorenzo Texmelúcan,18.21563165,-96.915237,
20,Oaxaca,230,San Lorenzo Victoria,16.5346354,-97.17947456,
20,Oaxaca,231,San Lucas Camotlán,17.62507025,-98.11582359,
20,Oaxaca,232,San Lucas Ojitlán,16.936274,-95.69150601,
20,Oaxaca,233,San Lucas Quiaviní,18.0345934,-96.37086776,
20,Oaxaca,234,San Lucas Zoquiápam,16.88270165,-96.45460344,
20,Oaxaca,235,San Luis Amatlán,18.11125995,-96.91796343,
20,Oaxaca,236,San Marcial Ozolotepec,16.47088415,-96.48888615,
20,Oaxaca,237,San Marcos Arteaga,16.0322597,-96.40419651,
20,Oaxaca,238,San Martín De Los Cansecos,17.74601475,-97.94266413,
20,Oaxaca,239,San Martín Huamelúlpam,16.6589469,-96.72562373,
20,Oaxaca,240,San Martín Itunyoso,17.3951089,-97.61306095,
20,Oaxaca,241,San Martín Lachilá,17.22257025,-97.85339499,
20,Oaxaca,242,San Martín Peras,16.6116676,-96.84990417,
20,Oaxaca,243,San Martín Tilcajete,17.3724873,-98.22840659,
20,Oaxaca,244,San Martín Toxpalan,16.88020115,-96.69109899,
20,Oaxaca,245,San Martín Zacatepec,18.11017175,-97.02294886,
20,Oaxaca,246,San Mateo Cajonos,17.8139158,-98.06573953,
20,Oaxaca,247,Capulálpam De Méndez,17.1542828,-96.20107429,
20,Oaxaca,248,San Mateo Del Mar,17.3145858,-96.41698688,
20,Oaxaca,249,San Mateo Yoloxochitlán,16.2103756,-94.9822045,
20,Oaxaca,250,San Mateo Etlatongo,18.14267315,-96.86915691,
20,Oaxaca,251,San Mateo Nejápam,17.4234171,-97.26022489,
20,Oaxaca,252,San Mateo Peñasco,17.6457147,-98.42987279,
20,Oaxaca,253,San Mateo Piñas,17.14002605,-97.46546169,
20,Oaxaca,254,San Mateo Río Hondo,15.9748127,-96.34557849,
20,Oaxaca,255,San Mateo Sindihui,16.0994661,-96.56999349,
20,Oaxaca,256,San Mateo Tlapiltepec,17.0272962,-97.36785405,
20,Oaxaca,257,San Melchor Betaza,17.80390755,-97.42894378,
20,Oaxaca,258,San Miguel Achiutla,17.24210275,-96.15388093,
20,Oaxaca,259,San Miguel Ahuehuetitlán,17.30987175,-97.4736412,
20,Oaxaca,260,San Miguel Aloápam,17.6778454,-98.33368437,
20,Oaxaca,261,San Miguel Amatitlán,17.43208055,-96.69676049,
20,Oaxaca,262,San Miguel Amatlán,17.8860164,-98.03087859,
20,Oaxaca,263,San Miguel Coatlán,17.19946335,-96.45974547,
20,Oaxaca,264,San Miguel Chicahua,16.1692393,-96.68253134,
20,Oaxaca,265,San Miguel Chimalapa,17.6314715,-97.20435878,
20,Oaxaca,266,San Miguel Del Puerto,16.6235675,-94.27057683,
20,Oaxaca,267,San Miguel Del Río,15.951523,-96.09826942,
20,Oaxaca,268,San Miguel Ejutla,17.329677,-96.57642465,
20,Oaxaca,269,San Miguel El Grande,16.5939639,-96.73326375,
20,Oaxaca,270,San Miguel Huautla,17.07382175,-97.60314872,
20,Oaxaca,271,San Miguel Mixtepec,17.753632,-97.14465876,
20,Oaxaca,272,San Miguel Panixtlahuaca,16.75921225,-96.96019545,
20,Oaxaca,273,San Miguel Peras,16.22575175,-97.43479998,
20,Oaxaca,274,San Miguel Piedras,16.92517555,-97.02524607,
20,Oaxaca,275,San Miguel Quetzaltepec,16.9781889,-97.2085496,
20,Oaxaca,276,San Miguel Santa Flor,16.979031,-95.76707929,
20,Oaxaca,277,Villa Sola De Vega,17.9207392,-96.80166638,
20,Oaxaca,278,San Miguel Soyaltepec,16.57160815,-97.10354137,
20,Oaxaca,279,San Miguel Suchixtepec,18.2508567,-96.43787873,
20,Oaxaca,280,Villa Talea De Castro,16.07863005,-96.45706947,
20,Oaxaca,281,San Miguel Tecomatlán,17.37093595,-96.22948029,
20,Oaxaca,282,San Miguel Tenango,17.3714816,-97.30154516,
20,Oaxaca,283,San Miguel Tequixtepec,16.22662585,-95.55699451,
20,Oaxaca,284,San Miguel Tilquiápam,17.83057885,-97.31322581,
20,Oaxaca,285,San Miguel Tlacamama,16.7841546,-96.56757544,
20,Oaxaca,286,San Miguel Tlacotepec,16.4449901,-98.11256013,
20,Oaxaca,287,San Miguel Tulancingo,17.4466833,-98.01194165,
20,Oaxaca,288,San Miguel Yotao,17.75231415,-97.44210455,
20,Oaxaca,289,San Nicolás,17.3467486,-96.35701304,
20,Oaxaca,290,San Nicolás Hidalgo,16.43296235,-96.74195444,
20,Oaxaca,291,San Pablo Coatlán,17.77433115,-98.12215949,
20,Oaxaca,292,San Pablo Cuatro Venados,16.15373725,-96.77580719,
20,Oaxaca,293,San Pablo Etla,16.9795181,-96.88737554,
20,Oaxaca,294,San Pablo Huitzo,17.155047,-96.74292056,
20,Oaxaca,295,San Pablo Huixtepec,17.3152916,-96.86088342,
20,Oaxaca,296,San Pablo Macuiltianguis,16.8149976,-96.80363271,
20,Oaxaca,297,San Pablo Tijaltepec,17.5171247,-96.52563376,
20,Oaxaca,298,San Pablo Villa De Mitla,17.00435095,-97.47253318,
20,Oaxaca,299,San Pablo Yaganiza,16.9675629,-96.31824663,
20,Oaxaca,300,San Pedro Amuzgos,17.12807225,-96.20489525,
20,Oaxaca,301,San Pedro Apóstol,16.6777267,-98.08548544,
20,Oaxaca,302,San Pedro Atoyac,16.7428037,-96.73629319,
20,Oaxaca,303,San Pedro Cajonos,16.5218902,-97.96538867,
20,Oaxaca,304,San Pedro Coxcaltepec Cántaros,17.16456805,-96.26365416,
20,Oaxaca,305,San Pedro Comitancillo,17.53109865,-97.14510833,
20,Oaxaca,306,San Pedro El Alto,16.4618061,-95.16152937,
20,Oaxaca,307,San Pedro Huamelula,16.0228713,-96.47420739,
20,Oaxaca,308,San Pedro Huilotepec,15.9773002,-95.77203495,
20,Oaxaca,309,San Pedro Ixcatlán,16.2442238,-95.1414011,
20,Oaxaca,310,San Pedro Ixtlahuaca,18.1662091,-96.54680148,
20,Oaxaca,311,San Pedro Jaltepetongo,17.0544019,-96.82089853,
20,Oaxaca,312,San Pedro Jicayán,17.6787176,-97.03354285,
20,Oaxaca,313,San Pedro Jocotipac,16.4644579,-98.03868812,
20,Oaxaca,314,San Pedro Juchatengo,17.74883985,-97.07567336,
20,Oaxaca,315,San Pedro Mártir,16.31607575,-97.10775964,
20,Oaxaca,316,San Pedro Mártir Quiechapa,16.7490271,-96.7053512,
20,Oaxaca,317,San Pedro Mártir Yucuxaco,16.4615978,-96.25710118,
20,Oaxaca,318,San Pedro Mixtepec,17.4520833,-97.64859094,
20,Oaxaca,319,San Pedro Mixtepec,15.94623205,-97.07083889,
20,Oaxaca,320,San Pedro Molinos,15.94623205,-97.07083889,
20,Oaxaca,321,San Pedro Nopala,17.10183825,-97.55109654,
20,Oaxaca,322,San Pedro Ocopetatillo,17.8134095,-97.56777445,
20,Oaxaca,323,San Pedro Ocotepec,18.18509375,-96.91246178,
20,Oaxaca,324,San Pedro Pochutla,16.97551075,-95.83892538,
20,Oaxaca,325,San Pedro Quiatoni,15.7914326,-96.43006673,
20,Oaxaca,326,San Pedro Sochiápam,16.76340055,-96.02769371,
20,Oaxaca,327,San Pedro Tapanatepec,17.8166423,-96.63863436,
20,Oaxaca,328,San Pedro Taviche,16.3037258,-94.28523357,
20,Oaxaca,329,San Pedro Teozacoalco,16.64991575,-96.54414692,
20,Oaxaca,330,San Pedro Teutila,17.0029524,-97.30252974,
20,Oaxaca,331,San Pedro Tidaá,17.9778251,-96.64165027,
20,Oaxaca,332,San Pedro Topiltepec,17.3363265,-97.38970717,
20,Oaxaca,333,San Pedro Totolápam,17.457167,-97.36139275,
20,Oaxaca,334,Villa De Tututepec,16.65731,-96.23416437,
20,Oaxaca,335,San Pedro Yaneri,17,-96.5,
20,Oaxaca,336,San Pedro Yólox,17.42561655,-96.37316575,
20,Oaxaca,337,San Pedro Y San Pablo Ayutla,17.63376475,-96.46231274,
20,Oaxaca,338,Villa De Etla,17.0351314,-96.13245782,
20,Oaxaca,339,San Pedro Y San Pablo Teposcolula,17.19711095,-96.7962866,
20,Oaxaca,340,San Pedro Y San Pablo Tequixtepec,17.4936148,-97.47121692,
20,Oaxaca,341,San Pedro Yucunama,18.10061955,-97.72700488,
20,Oaxaca,342,San Raymundo Jalpan,17.57914515,-97.47976431,
20,Oaxaca,343,San Sebastián Abasolo,16.98049015,-96.75519721,
20,Oaxaca,344,San Sebastián Coatlán,16.98641365,-96.63911937,
20,Oaxaca,345,San Sebastián Ixcapa,16.10327745,-96.86992327,
20,Oaxaca,346,San Sebastián Nicananduta,16.5292908,-98.14806367,
20,Oaxaca,347,San Sebastián Río Hondo,17.5181998,-97.67172973,
20,Oaxaca,348,San Sebastián Tecomaxtlahuaca,16.2020378,-96.42035777,
20,Oaxaca,349,San Sebastián Teitipac,17.3475166,-98.09145357,
20,Oaxaca,350,San Sebastián Tutla,16.9479128,-96.63086091,
20,Oaxaca,351,San Simón Almolongas,17.04450445,-96.67762183,
20,Oaxaca,352,San Simón Zahuatlán,16.4121043,-96.71854663,
20,Oaxaca,353,Santa Ana,17.8368863,-97.99359124,
20,Oaxaca,354,Santa Ana Ateixtlahuaca,16.32853865,-96.72375893,
20,Oaxaca,355,Santa Ana Cuauhtémoc,18.21988655,-96.88876091,
20,Oaxaca,356,Santa Ana Del Valle,17.98480855,-96.80116734,
20,Oaxaca,357,Santa Ana Tavela,17.01610955,-96.4631155,
20,Oaxaca,358,Santa Ana Tlapacoyan,16.6076102,-95.87920323,
20,Oaxaca,359,Santa Ana Yareni,16.7454432,-96.86695994,
20,Oaxaca,360,Santa Ana Zegache,17.39708165,-96.62154354,
20,Oaxaca,361,Santa Catalina Quierí,16.8391864,-96.73055513,
20,Oaxaca,362,Santa Catarina Cuixtla,16.319722,-96.266944,
20,Oaxaca,363,Santa Catarina Ixtepeji,16.2958926,-96.64807443,
20,Oaxaca,364,Santa Catarina Juquila,17.22189145,-96.58080732,
20,Oaxaca,365,Santa Catarina Lachatao,16.17998265,-97.33035133,
20,Oaxaca,366,Santa Catarina Loxicha,17.18801405,-96.49700942,
20,Oaxaca,367,Santa Catarina Mechoacán,16.06682315,-96.71305529,
20,Oaxaca,368,Santa Catarina Minas,16.344301,-97.83131762,
20,Oaxaca,369,Santa Catarina Quiané,16.78917305,-96.61581331,
20,Oaxaca,370,Santa Catarina Tayata,16.88010215,-96.730267,
20,Oaxaca,371,Santa Catarina Ticuá,17.34122065,-97.55141225,
20,Oaxaca,372,Santa Catarina Yosonotú,17.05558305,-97.53674073,
20,Oaxaca,373,Santa Catarina Zapoquila,17.0045392,-97.6714155,
20,Oaxaca,374,Santa Cruz Acatepec,18.02518055,-97.5422547,
20,Oaxaca,375,Santa Cruz Amilpas,18.15840185,-96.88246527,
20,Oaxaca,376,Santa Cruz De Bravo,17.04758785,-96.68452303,
20,Oaxaca,377,Santa Cruz Itundujia,17.57230785,-98.21623848,
20,Oaxaca,378,Santa Cruz Mixtepec,16.75744225,-97.67366647,
20,Oaxaca,379,Santa Cruz Nundaco,16.78110985,-96.85555023,
20,Oaxaca,380,Santa Cruz Papalutla,17.15511005,-97.72285188,
20,Oaxaca,381,Santa Cruz Tacache De Mina,16.95316255,-96.58518178,
20,Oaxaca,382,Santa Cruz Tacahua,17.81717855,-98.16643111,
20,Oaxaca,383,Santa Cruz Tayata,16.919583,-97.46309479,
20,Oaxaca,384,Santa Cruz Xitla,17.37608365,-97.57792327,
20,Oaxaca,385,Santa Cruz Xoxocotlán,16.3380484,-96.66895093,
20,Oaxaca,386,Santa Cruz Zenzontepec,17.0097137,-96.73764426,
20,Oaxaca,387,Santa Gertrudis,16.4705593,-97.4742874,
20,Oaxaca,388,Santa Inés Del Monte,16.7764752,-96.78385966,
20,Oaxaca,389,Santa Inés Yatzeche,16.92234405,-96.85452143,
20,Oaxaca,390,Santa Lucía Del Camino,16.80758735,-96.75882846,
20,Oaxaca,391,Santa Lucía Miahuatlán,17.06772405,-96.67343831,
20,Oaxaca,392,Santa Lucía Monteverde,16.179653,-96.61823271,
20,Oaxaca,393,Santa Lucía Ocotlán,16.95532905,-97.72132744,
20,Oaxaca,394,Santa María Alotepec,16.7267842,-96.66785723,
20,Oaxaca,395,Santa María Apazco,17.08486945,-95.83035929,
20,Oaxaca,396,Santa María La Asunción,17.6259837,-97.0793983,
20,Oaxaca,397,Heroica Ciudad De Tlaxiaco,18.1030583,-96.81927676,
20,Oaxaca,398,Ayoquezco De Aldama,17.2364266,-97.69895229,
20,Oaxaca,399,Santa María Atzompa,16.66845325,-96.88959494,
20,Oaxaca,400,Santa María Camotlán,17.0852576,-96.79268668,
20,Oaxaca,401,Santa María Colotepec,17.8663834,-97.64060129,
20,Oaxaca,402,Santa María Cortijo,15.85143395,-96.93960289,
20,Oaxaca,403,Santa María Coyotepec,16.4348739,-98.30697519,
20,Oaxaca,404,Santa María Chachoápam,16.9716988,-96.71080424,
20,Oaxaca,405,Villa De Chilapa De Díaz,17.5743899,-97.23936247,
20,Oaxaca,406,Santa María Chilchotla,17.59496045,-97.6503227,
20,Oaxaca,407,Santa María Chimalapa,18.2889407,-96.73895769,
20,Oaxaca,408,Santa María Del Rosario,16.94032285,-94.35892065,
20,Oaxaca,409,Santa María Del Tule,17.3428461,-97.60622183,
20,Oaxaca,410,Santa María Ecatepec,17.0304149,-96.63075979,
20,Oaxaca,411,Santa María Guelacé,16.221922,-95.98122459,
20,Oaxaca,412,Santa María Guienagati,16.9924484,-96.61516108,
20,Oaxaca,413,Santa María Huatulco,16.7818774,-95.28684,
20,Oaxaca,414,Santa María Huazolotitlán,15.8220916,-96.20598594,
20,Oaxaca,415,Santa María Ipalapa,16.19150835,-97.92389825,
20,Oaxaca,416,Santa María Ixcatlán,16.62253,-97.99107793,
20,Oaxaca,417,Santa María Jacatepec,17.84992225,-97.16051929,
20,Oaxaca,418,Santa María Jalapa Del Marqués,17.86795475,-96.20397756,
20,Oaxaca,419,Santa María Jaltianguis,16.50895445,-95.46622384,
20,Oaxaca,420,Santa María Lachixío,17.36147905,-96.54355159,
20,Oaxaca,421,Santa María Mixtequilla,16.73681485,-97.03711692,
20,Oaxaca,422,Santa María Nativitas,16.4219627,-95.27448226,
20,Oaxaca,423,Santa María Nduayaco,17.64167675,-97.33274739,
20,Oaxaca,424,Santa María Ozolotepec,17.40331405,-97.5033841,
20,Oaxaca,425,Santa María Pápalo,16.097647,-96.35368359,
20,Oaxaca,426,Santa María Peñoles,17.79762455,-96.80679233,
20,Oaxaca,427,Santa María Petapa,17.05596835,-97.07114747,
20,Oaxaca,428,Santa María Quiegolani,16.89887175,-95.12525768,
20,Oaxaca,429,Santa María Sola,16.30537195,-96.04375136,
20,Oaxaca,430,Santa María Tataltepec,16.56681865,-97.02355583,
20,Oaxaca,431,Santa María Tecomavaca,17.1365139,-97.39885791,
20,Oaxaca,432,Santa María Temaxcalapa,17.95166935,-97.07955702,
20,Oaxaca,433,Santa María Temaxcaltepec,17.37666175,-96.1638511,
20,Oaxaca,434,Santa María Teopoxco,16.16792195,-97.19665882,
20,Oaxaca,435,Santa María Tepantlali,18.17643995,-96.97321596,
20,Oaxaca,436,Santa María Texcatitlán,16.9426263,-95.98907199,
20,Oaxaca,437,Santa María Tlahuitoltepec,17.71949395,-97.04819178,
20,Oaxaca,438,Santa María Tlalixtac,17.12591245,-96.02907609,
20,Oaxaca,439,Santa María Tonameca,17.9165994,-96.74085527,
20,Oaxaca,440,Santa María Totolapilla,15.7812346,-96.68361539,
20,Oaxaca,441,Santa María Xadani,16.62541935,-95.61875784,
20,Oaxaca,442,Santa María Yalina,16.36902465,-95.01903814,
20,Oaxaca,443,Santa María Yavesía,17.26418805,-96.28694054,
20,Oaxaca,444,Santa María Yolotepec,17.2032898,-96.4100609,
20,Oaxaca,445,Santa María Yosoyúa,16.8836299,-97.46437982,
20,Oaxaca,446,Santa María Yucuhiti,17.1083161,-97.4992243,
20,Oaxaca,447,Santa María Zacatepec,17.02705325,-97.8014821,
20,Oaxaca,448,Santa María Zaniza,16.76802085,-97.98170902,
20,Oaxaca,449,Santa María Zoquitlán,16.63321945,-97.34747008,
20,Oaxaca,450,Santiago Amoltepec,16.56154295,-96.35574565,
20,Oaxaca,451,Santiago Apoala,16.64916715,-97.52165337,
20,Oaxaca,452,Santiago Apóstol,17.6394414,-97.14060056,
20,Oaxaca,453,Santiago Astata,16.79475895,-96.7274805,
20,Oaxaca,454,Santiago Atitlán,15.9761161,-95.60988899,
20,Oaxaca,455,Santiago Ayuquililla,17.08972655,-95.92704869,
20,Oaxaca,456,Santiago Cacaloxtepec,17.9201112,-97.9609402,
20,Oaxaca,457,Santiago Camotlán,17.7302301,-97.7352142,
20,Oaxaca,458,Santiago Comaltepec,17.54488535,-96.15859735,
20,Oaxaca,459,Villa De Santiago Chazumba,17.6361325,-96.3519006,
20,Oaxaca,460,Santiago Choápam,17,-96.5,
20,Oaxaca,461,Santiago Del Río,17.3609714,-95.88645222,
20,Oaxaca,462,Santiago Huajolotitlán,17.43275775,-98.10066456,
20,Oaxaca,463,Santiago Huauclilla,17.81411895,-97.67979153,
20,Oaxaca,464,Santiago Ihuitlán Plumas,17.4908598,-97.04396594,
20,Oaxaca,465,Santiago Ixcuintepec,17.88056805,-97.43215441,
20,Oaxaca,466,Santiago Ixtayutla,16.92761575,-95.57899212,
20,Oaxaca,467,Santiago Jamiltepec,16.5296417,-97.69243834,
20,Oaxaca,468,Santiago Jocotepec,16.2247631,-97.78075212,
20,Oaxaca,469,Santiago Juxtlahuaca,17.6488395,-95.98760989,
20,Oaxaca,470,Santiago Lachiguiri,17.208558,-98.03835237,
20,Oaxaca,471,Santiago Lalopa,16.79530495,-95.51698429,
20,Oaxaca,472,Santiago Laollaga,17.41557935,-96.24857123,
20,Oaxaca,473,Santiago Laxopa,16.63411275,-95.26290133,
20,Oaxaca,474,Santiago Llano Grande,17.198169,-96.3447939,
20,Oaxaca,475,Santiago Matatlán,16.48802335,-98.26143695,
20,Oaxaca,476,Santiago Miltepec,16.80431225,-96.45455452,
20,Oaxaca,477,Santiago Minas,17.98769825,-97.72790006,
20,Oaxaca,478,Santiago Nacaltepec,16.4340476,-97.27421653,
20,Oaxaca,479,Santiago Nejapilla,17.5145653,-96.89453077,
20,Oaxaca,480,Santiago Nundiche,17.43032455,-97.38417753,
20,Oaxaca,481,Santiago Nuyoó,17.3366648,-97.70446281,
20,Oaxaca,482,Santiago Pinotepa Nacional,17.01029715,-97.74942832,
20,Oaxaca,483,Santiago Suchilquitongo,16.2961977,-98.16023242,
20,Oaxaca,484,Santiago Tamazola,17.2315835,-96.90587661,
20,Oaxaca,485,Santiago Tapextla,17.7446283,-98.24458226,
20,Oaxaca,486,Villa Tejúpam De La Unión,16.3295992,-98.47702849,
20,Oaxaca,487,Santiago Tenango,17.6625,-97.470833,
20,Oaxaca,488,Santiago Tepetlapa,17.2975009,-96.99831477,
20,Oaxaca,489,Santiago Tetepec,17.79955445,-97.39509239,
20,Oaxaca,490,Santiago Texcalcingo,16.3588957,-97.65446744,
20,Oaxaca,491,Santiago Textitlán,18.2155884,-96.97542718,
20,Oaxaca,492,Santiago Tilantongo,16.7178298,-97.31492402,
20,Oaxaca,493,Santiago Tillo,17.19646245,-97.37071038,
20,Oaxaca,494,Santiago Tlazoyaltepec,17.46792895,-97.31734192,
20,Oaxaca,495,Santiago Xanica,17.0285507,-96.97616203,
20,Oaxaca,496,Santiago Xiacuí,16.0171601,-96.25293348,
20,Oaxaca,497,Santiago Yaitepec,17.27165285,-96.39335989,
20,Oaxaca,498,Santiago Yaveo,16.21233065,-97.23846568,
20,Oaxaca,499,Santiago Yolomécatl,17.4879077,-95.47985816,
20,Oaxaca,500,Santiago Yosondúa,17.46584385,-97.57124182,
20,Oaxaca,501,Santiago Yucuyachi,16.84665675,-97.49564086,
20,Oaxaca,502,Santiago Zacatepec,17.6098331,-98.24480721,
20,Oaxaca,503,Santiago Zoochila,17.20288865,-95.90243945,
20,Oaxaca,504,Nuevo Zoquiápam,17.2130061,-96.25014146,
20,Oaxaca,505,Santo Domingo Ingenio,17.2491779,-96.65646757,
20,Oaxaca,506,Santo Domingo Albarradas,16.5705352,-94.74249464,
20,Oaxaca,507,Santo Domingo Armenta,17.06401295,-96.20553166,
20,Oaxaca,508,Santo Domingo Chihuitán,16.3410473,-98.35920274,
20,Oaxaca,509,Santo Domingo De Morelos,16.6389058,-95.17596182,
20,Oaxaca,510,Santo Domingo Ixcatlán,15.8423771,-96.64415566,
20,Oaxaca,511,Santo Domingo Nuxaá,16.9090994,-97.52444958,
20,Oaxaca,512,Santo Domingo Ozolotepec,17.16102735,-97.03918837,
20,Oaxaca,513,Santo Domingo Petapa,16.17573755,-96.32153881,
20,Oaxaca,514,Santo Domingo Roayaga,16.8511394,-95.21203892,
20,Oaxaca,515,Santo Domingo Tehuantepec,17.3330146,-96.06398565,
20,Oaxaca,516,Santo Domingo Teojomulco,16.18895985,-95.39602731,
20,Oaxaca,517,Santo Domingo Tepuxtepec,16.58952915,-97.28095036,
20,Oaxaca,518,Santo Domingo Tlatayápam,16.9325749,-96.09644676,
20,Oaxaca,519,Santo Domingo Tomaltepec,17.4018058,-97.34305096,
20,Oaxaca,520,Santo Domingo Tonalá,17.0699849,-96.59717607,
20,Oaxaca,521,Santo Domingo Tonaltepec,17.67984715,-97.97554951,
20,Oaxaca,522,Santo Domingo Xagacía,17,-96.5,
20,Oaxaca,523,Santo Domingo Yanhuitlán,17.12715475,-96.29736499,
20,Oaxaca,524,Santo Domingo Yodohino,17.5260612,-97.33594442,
20,Oaxaca,525,Santo Domingo Zanatepec,17.63888365,-97.69967073,
20,Oaxaca,526,Santos Reyes Nopala,16.440503,-94.34325912,
20,Oaxaca,527,Santos Reyes Pápalo,16.0821395,-97.1791905,
20,Oaxaca,528,Santos Reyes Tepejillo,17.7915893,-96.87890015,
20,Oaxaca,529,Santos Reyes Yucuná,17.4068893,-97.95584113,
20,Oaxaca,530,Santo Tomás Jalieza,17.7725626,-98.01000595,
20,Oaxaca,531,Santo Tomás Mazaltepec,16.8753693,-96.63710463,
20,Oaxaca,532,Santo Tomás Ocotepec,17.147109,-96.91557775,
20,Oaxaca,533,Santo Tomás Tamazulapan,17.1203799,-97.77349255,
20,Oaxaca,534,San Vicente Coatlán,16.23998035,-96.5904921,
20,Oaxaca,535,San Vicente Lachixío,16.3759851,-96.83203516,
20,Oaxaca,536,San Vicente Nuñú,16.64649465,-97.04080862,
20,Oaxaca,537,Silacayoápam,17.41876225,-97.43522598,
20,Oaxaca,538,Sitio De Xitlapehua,17.588497,-98.07167273,
